Date,BTC,IXIC
2010-10-07,0.06,2391.63
2010-10-08,0.08,2384.76
2010-10-09,0.09,2384.76
2010-10-10,0.10,2384.76
2010-10-11,0.10,2403.46
2010-10-12,0.09,2397.70
2010-10-13,0.10,2432.55
2010-10-14,0.10,2441.21
2010-10-15,0.10,2461.70
2010-10-16,0.10,2461.70
2010-10-17,0.10,2461.70
2010-10-18,0.10,2470.12
2010-10-19,0.10,2442.21
2010-10-20,0.10,2443.20
2010-10-21,0.10,2470.72
2010-10-22,0.11,2461.60
2010-10-23,0.11,2461.60
2010-10-24,0.11,2461.60
2010-10-25,0.15,2491.62
2010-10-26,0.16,2476.51
2010-10-27,0.18,2484.09
2010-10-28,0.19,2516.16
2010-10-29,0.19,2505.99
2010-10-30,0.19,2505.99
2010-10-31,0.19,2505.99
2010-11-01,0.19,2520.45
2010-11-02,0.19,2525.94
2010-11-03,0.19,2532.83
2010-11-04,0.21,2569.27
2010-11-05,0.24,2577.63
2010-11-06,0.29,2577.63
2010-11-07,0.36,2577.63
2010-11-08,0.32,2570.86
2010-11-09,0.27,2587.08
2010-11-10,0.20,2564.31
2010-11-11,0.22,2534.24
2010-11-12,0.26,2540.47
2010-11-13,0.29,2540.47
2010-11-14,0.28,2540.47
2010-11-15,0.27,2529.02
2010-11-16,0.25,2494.21
2010-11-17,0.26,2471.27
2010-11-18,0.27,2504.41
2010-11-19,0.27,2510.79
2010-11-20,0.28,2510.79
2010-11-21,0.28,2510.79
2010-11-22,0.28,2509.39
2010-11-23,0.28,2504.21
2010-11-24,0.28,2519.89
2010-11-25,0.28,2519.89
2010-11-26,0.28,2525.91
2010-11-27,0.28,2525.91
2010-11-28,0.28,2525.91
2010-11-29,0.25,2522.24
2010-11-30,0.21,2497.12
2010-12-01,0.21,2535.19
2010-12-02,0.24,2553.68
2010-12-03,0.25,2569.02
2010-12-04,0.23,2569.02
2010-12-05,0.21,2569.02
2010-12-06,0.20,2591.28
2010-12-07,0.22,2623.15
2010-12-08,0.23,2604.57
2010-12-09,0.21,2623.15
2010-12-10,0.19,2623.28
2010-12-11,0.22,2623.28
2010-12-12,0.21,2623.28
2010-12-13,0.22,2645.35
2010-12-14,0.23,2631.34
2010-12-15,0.24,2625.81
2010-12-16,0.25,2620.56
2010-12-17,0.25,2643.35
2010-12-18,0.25,2643.35
2010-12-19,0.24,2643.35
2010-12-20,0.26,2651.98
2010-12-21,0.25,2658.94
2010-12-22,0.25,2669.00
2010-12-23,0.25,2667.42
2010-12-24,0.25,2667.42
2010-12-25,0.25,2667.42
2010-12-26,0.25,2667.42
2010-12-27,0.26,2657.09
2010-12-28,0.27,2671.85
2010-12-29,0.29,2667.18
2010-12-30,0.30,2665.68
2010-12-31,0.29,2660.58
2011-01-01,0.30,2660.58
2011-01-02,0.30,2660.58
2011-01-03,0.30,2676.65
2011-01-04,0.29,2699.86
2011-01-05,0.30,2673.91
2011-01-06,0.30,2704.38
2011-01-07,0.31,2712.75
2011-01-08,0.31,2712.75
2011-01-09,0.32,2712.75
2011-01-10,0.32,2691.47
2011-01-11,0.32,2719.60
2011-01-12,0.34,2731.45
2011-01-13,0.36,2734.93
2011-01-14,0.39,2732.48
2011-01-15,0.39,2732.48
2011-01-16,0.39,2732.48
2011-01-17,0.35,2732.48
2011-01-18,0.32,2744.80
2011-01-19,0.31,2762.81
2011-01-20,0.35,2712.40
2011-01-21,0.40,2716.92
2011-01-22,0.43,2716.92
2011-01-23,0.44,2716.92
2011-01-24,0.41,2693.03
2011-01-25,0.42,2704.25
2011-01-26,0.41,2724.52
2011-01-27,0.44,2745.16
2011-01-28,0.43,2755.28
2011-01-29,0.44,2755.28
2011-01-30,0.46,2755.28
2011-01-31,0.51,2693.30
2011-02-01,0.74,2717.61
2011-02-02,0.73,2744.68
2011-02-03,0.71,2746.74
2011-02-04,0.80,2755.85
2011-02-05,0.86,2755.85
2011-02-06,0.87,2755.85
2011-02-07,0.86,2773.26
2011-02-08,0.90,2782.41
2011-02-09,0.96,2791.13
2011-02-10,0.96,2764.76
2011-02-11,0.99,2783.16
2011-02-12,1.06,2783.16
2011-02-13,1.05,2783.16
2011-02-14,1.06,2810.19
2011-02-15,1.05,2809.02
2011-02-16,1.04,2815.09
2011-02-17,1.04,2816.12
2011-02-18,0.89,2833.35
2011-02-19,0.91,2833.35
2011-02-20,0.85,2833.35
2011-02-21,0.84,2833.35
2011-02-22,0.88,2795.44
2011-02-23,0.90,2755.20
2011-02-24,0.95,2726.59
2011-02-25,0.96,2752.16
2011-02-26,0.94,2752.16
2011-02-27,0.93,2752.16
2011-02-28,0.88,2791.28
2011-03-01,0.95,2791.08
2011-03-02,0.92,2735.05
2011-03-03,0.92,2774.48
2011-03-04,0.91,2797.64
2011-03-05,0.88,2797.64
2011-03-06,0.85,2797.64
2011-03-07,0.89,2793.19
2011-03-08,0.87,2745.23
2011-03-09,0.85,2756.34
2011-03-10,0.89,2719.29
2011-03-11,0.89,2689.65
2011-03-12,0.90,2689.65
2011-03-13,0.90,2689.65
2011-03-14,0.89,2695.66
2011-03-15,0.88,2619.40
2011-03-16,0.85,2652.92
2011-03-17,0.84,2656.08
2011-03-18,0.77,2665.54
2011-03-19,0.76,2665.54
2011-03-20,0.77,2665.54
2011-03-21,0.75,2675.47
2011-03-22,0.78,2692.13
2011-03-23,0.83,2677.56
2011-03-24,0.88,2715.88
2011-03-25,0.88,2746.34
2011-03-26,0.87,2746.34
2011-03-27,0.83,2746.34
2011-03-28,0.81,2752.33
2011-03-29,0.79,2727.83
2011-03-30,0.79,2772.36
2011-03-31,0.79,2774.23
2011-04-01,0.78,2796.67
2011-04-02,0.79,2796.67
2011-04-03,0.78,2796.67
2011-04-04,0.69,2796.26
2011-04-05,0.67,2787.78
2011-04-06,0.72,2808.11
2011-04-07,0.75,2799.59
2011-04-08,0.76,2806.29
2011-04-09,0.74,2806.29
2011-04-10,0.74,2806.29
2011-04-11,0.77,2789.49
2011-04-12,0.85,2755.89
2011-04-13,0.93,2762.69
2011-04-14,0.95,2743.12
2011-04-15,1.00,2752.87
2011-04-16,1.04,2752.87
2011-04-17,1.08,2752.87
2011-04-18,1.15,2731.22
2011-04-19,1.18,2741.35
2011-04-20,1.16,2788.84
2011-04-21,1.18,2820.77
2011-04-22,1.29,2820.77
2011-04-23,1.55,2820.77
2011-04-24,1.67,2820.77
2011-04-25,1.58,2820.28
2011-04-26,1.67,2832.48
2011-04-27,1.89,2853.88
2011-04-28,2.03,2862.82
2011-04-29,2.59,2869.74
2011-04-30,3.29,2869.74
2011-05-01,3.14,2869.74
2011-05-02,3.24,2881.28
2011-05-03,3.32,2859.30
2011-05-04,3.44,2842.92
2011-05-05,3.41,2812.84
2011-05-06,3.48,2840.71
2011-05-07,3.61,2840.71
2011-05-08,3.77,2840.71
2011-05-09,3.80,2828.24
2011-05-10,4.74,2851.91
2011-05-11,5.35,2867.16
2011-05-12,5.83,2833.67
2011-05-13,7.48,2859.70
2011-05-14,7.86,2859.70
2011-05-15,6.74,2859.70
2011-05-16,7.77,2815.90
2011-05-17,7.52,2769.17
2011-05-18,7.14,2782.65
2011-05-19,6.96,2824.05
2011-05-20,6.28,2815.96
2011-05-21,5.97,2815.96
2011-05-22,6.47,2815.96
2011-05-23,7.10,2761.96
2011-05-24,7.23,2766.70
2011-05-25,7.98,2739.99
2011-05-26,8.55,2756.31
2011-05-27,8.67,2789.02
2011-05-28,8.45,2789.02
2011-05-29,8.30,2789.02
2011-05-30,8.72,2789.02
2011-05-31,8.88,2824.25
2011-06-01,9.21,2829.39
2011-06-02,10.11,2773.76
2011-06-03,13.08,2740.49
2011-06-04,16.41,2740.49
2011-06-05,17.32,2740.49
2011-06-06,18.46,2728.31
2011-06-07,19.90,2712.79
2011-06-08,27.25,2693.69
2011-06-09,29.58,2678.52
2011-06-10,24.67,2675.10
2011-06-11,17.61,2675.10
2011-06-12,16.21,2675.10
2011-06-13,20.11,2649.30
2011-06-14,19.25,2662.73
2011-06-15,19.68,2653.17
2011-06-16,18.86,2631.98
2011-06-17,15.51,2646.29
2011-06-18,16.04,2646.29
2011-06-19,17.77,2646.29
2011-06-20,17.46,2608.05
2011-06-21,17.15,2640.33
2011-06-22,16.84,2677.18
2011-06-23,16.52,2638.60
2011-06-24,16.21,2681.10
2011-06-25,15.90,2681.10
2011-06-26,15.59,2681.10
2011-06-27,17.01,2653.07
2011-06-28,16.93,2694.26
2011-06-29,16.88,2736.76
2011-06-30,16.51,2749.37
2011-07-01,15.90,2775.08
2011-07-02,15.53,2775.08
2011-07-03,15.48,2775.08
2011-07-04,14.48,2775.08
2011-07-05,12.80,2817.87
2011-07-06,14.80,2821.42
2011-07-07,15.16,2856.25
2011-07-08,14.35,2841.29
2011-07-09,14.39,2841.29
2011-07-10,15.08,2841.29
2011-07-11,14.37,2828.10
2011-07-12,14.15,2798.75
2011-07-13,14.03,2800.88
2011-07-14,13.93,2804.82
2011-07-15,13.90,2787.33
2011-07-16,13.62,2787.33
2011-07-17,13.34,2787.33
2011-07-18,13.03,2777.61
2011-07-19,14.04,2790.98
2011-07-20,13.69,2839.39
2011-07-21,13.66,2818.79
2011-07-22,13.65,2834.46
2011-07-23,13.64,2834.46
2011-07-24,13.86,2834.46
2011-07-25,14.20,2832.11
2011-07-26,13.91,2842.74
2011-07-27,13.96,2823.62
2011-07-28,13.61,2765.61
2011-07-29,13.51,2736.67
2011-07-30,13.53,2736.67
2011-07-31,13.52,2736.67
2011-08-01,13.17,2791.45
2011-08-02,12.39,2728.29
2011-08-03,10.45,2673.97
2011-08-04,10.58,2648.38
2011-08-05,10.27,2580.30
2011-08-06,7.82,2580.30
2011-08-07,7.72,2580.30
2011-08-08,7.74,2447.30
2011-08-09,9.72,2402.13
2011-08-10,10.00,2425.55
2011-08-11,9.47,2415.54
2011-08-12,9.32,2507.01
2011-08-13,9.80,2507.01
2011-08-14,10.61,2507.01
2011-08-15,11.30,2522.04
2011-08-16,11.05,2526.48
2011-08-17,10.88,2527.79
2011-08-18,10.90,2436.38
2011-08-19,11.40,2353.32
2011-08-20,11.49,2353.32
2011-08-21,11.38,2353.32
2011-08-22,11.03,2396.88
2011-08-23,11.03,2360.95
2011-08-24,10.94,2437.48
2011-08-25,10.01,2470.96
2011-08-26,8.65,2408.79
2011-08-27,8.63,2408.79
2011-08-28,8.97,2408.79
2011-08-29,8.93,2510.99
2011-08-30,8.78,2547.07
2011-08-31,8.35,2589.75
2011-09-01,8.22,2583.34
2011-09-02,8.44,2497.28
2011-09-03,8.53,2497.28
2011-09-04,8.17,2497.28
2011-09-05,7.62,2497.28
2011-09-06,6.73,2417.61
2011-09-07,7.03,2511.50
2011-09-08,6.80,2533.81
2011-09-09,5.31,2508.12
2011-09-10,5.03,2508.12
2011-09-11,6.07,2508.12
2011-09-12,6.04,2442.86
2011-09-13,5.84,2502.59
2011-09-14,5.56,2548.45
2011-09-15,4.98,2595.45
2011-09-16,4.82,2607.12
2011-09-17,4.81,2607.12
2011-09-18,5.14,2607.12
2011-09-19,5.29,2584.35
2011-09-20,6.11,2623.89
2011-09-21,5.63,2601.06
2011-09-22,5.54,2466.06
2011-09-23,5.61,2438.63
2011-09-24,5.45,2438.63
2011-09-25,5.41,2438.63
2011-09-26,4.96,2496.98
2011-09-27,4.92,2560.78
2011-09-28,4.77,2557.86
2011-09-29,4.74,2535.52
2011-09-30,5.02,2444.77
2011-10-01,5.05,2444.77
2011-10-02,4.98,2444.77
2011-10-03,4.97,2401.19
2011-10-04,4.96,2312.68
2011-10-05,4.90,2398.37
2011-10-06,4.69,2459.05
2011-10-07,4.29,2509.61
2011-10-08,4.03,2509.61
2011-10-09,4.19,2509.61
2011-10-10,4.10,2522.72
2011-10-11,3.95,2554.70
2011-10-12,4.07,2606.61
2011-10-13,4.08,2595.05
2011-10-14,4.01,2655.23
2011-10-15,3.89,2655.23
2011-10-16,3.64,2655.23
2011-10-17,2.85,2653.32
2011-10-18,2.62,2614.05
2011-10-19,2.28,2642.89
2011-10-20,2.31,2605.42
